date,BTC Price,BTC network hashrate,Average BTC block size,NUAU - BTC,Number TX - BTC,Difficulty - BTC,TX fees - BTC,Estimated TX Volume USD - BTC,Gold in USD,Ethereum Price,Litecoin Price,Bitcoin Cash Price,Cardano Price,Nasdaq composite index,DJI
8/4/2013,0.00,64.46114524,0.1779133272,93700,63470,7672999.92,48.65175566,53285205,1575,#N/A,0,#N/A,#N/A,3222.25,14613.48047
7/4/2013,0.00,61.79115697,0.1897048656,74149,58820,7672999.92,50.70171294,26561470,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
6/4/2013,0.00,64.07971834,0.1569586538,68732,57200,7672999.92,42.12188594,27164719,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
5/4/2013,0.00,54.92547287,0.1822601623,82343,56063,7672999.92,52.66033205,35085788,1568,#N/A,0,#N/A,#N/A,3203.860107,14565.25
4/4/2013,0.00,53.25621278,0.2098317981,86046,69048,6695826.283,79.62487035,48600145,1546.5,#N/A,0,#N/A,#N/A,3224.97998,14606.11035
3/4/2013,0.00,59.24753672,0.174664717,85804,65172,6695826.283,72.7152671,53723159,1574.75,#N/A,0,#N/A,#N/A,3218.600098,14550.34961
2/4/2013,0.00,58.24898273,0.1666856439,70819,60268,6695826.283,57.61575904,44122940,1583.5,#N/A,0,#N/A,#N/A,3254.860107,14662.00977
1/4/2013,0.00,72.56158992,0.1203821602,55367,52469,6695826.283,53.03664377,18959533,1598.25,#N/A,0,#N/A,#N/A,3239.169922,14572.84961
31/3/2013,0.00,52.25765879,0.177461855,49192,44586,6695826.283,54.29219339,12404983,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
30/3/2013,0.00,55.25332076,0.1646563174,60390,59787,6695826.283,45.94568999,22501619,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
29/3/2013,0.00,60.57894204,0.1736105667,69638,66205,6695826.283,76.29513174,27471833,1598.25,#N/A,0,#N/A,#N/A,#N/A,#N/A
28/3/2013,0.00,59.58038805,0.159742089,65540,57170,6695826.283,45.41463054,27694330,1598.25,#N/A,0,#N/A,#N/A,3267.52002,14578.54004
27/3/2013,0.00,41.93926757,0.1832302638,56615,51993,6695826.283,58.81127579,22754510,1603,#N/A,0,#N/A,#N/A,3256.52002,14526.16016
26/3/2013,0.00,51.92480746,0.1483785556,56598,47247,6695826.283,43.96831871,20804086,1598,#N/A,0,#N/A,#N/A,3252.47998,14559.65039
25/3/2013,0.00,45.26778087,0.173441354,51092,51011,6695826.283,47.36378797,20725370,1599.25,#N/A,0,#N/A,#N/A,3235.300049,14447.75
24/3/2013,0.00,72.22873859,0.1063127913,57950,49834,6695826.283,38.61417031,12746354,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
23/3/2013,0.00,50.60534787,0.1339044526,50716,58002,4847647.152,62.01260975,15164676,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
22/3/2013,0.00,54.22001557,0.1256527668,58318,60129,4847647.152,64.6326007,21801146,1607.75,#N/A,0,#N/A,#N/A,3245,14512.03027
21/3/2013,0.00,53.73805988,0.1125567526,51230,53840,4847647.152,46.79446898,20575727,1613.75,#N/A,0,#N/A,#N/A,3222.600098,14421.49023
20/3/2013,0.00,45.06285739,0.103490855,49153,42579,4847647.152,34.14708481,18458531,1607.5,#N/A,0,#N/A,#N/A,3254.189941,14511.73047
19/3/2013,0.00,47.47263586,0.1158557882,52355,48705,4847647.152,53.53768945,18778746,1610.75,#N/A,0,#N/A,#N/A,3229.100098,14455.82031
18/3/2013,0.00,43.13503461,0.09932562226,42920,39391,4847647.152,36.37341092,9358810,1603.75,#N/A,0,#N/A,#N/A,3237.590088,14452.05957
17/3/2013,0.00,48.91850294,0.07582089466,41008,34164,4847647.152,31.01708237,6285195,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
16/3/2013,0.00,42.41210107,0.1202881499,42592,43349,4847647.152,37.94693049,7545387,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
15/3/2013,0.00,40.96623399,0.1596844617,51067,60064,4847647.152,62.68231527,10687439,1595.5,#N/A,0,#N/A,#N/A,3249.070068,14514.11035
14/3/2013,0.00,44.58090169,0.144459013,47557,58832,4847647.152,55.59309207,11238654,1586,#N/A,0,#N/A,#N/A,3258.929932,14539.13965
13/3/2013,0.00,33.43775723,0.1661473807,54264,56177,4367876.001,63.01622716,12910133,1589.25,#N/A,0,#N/A,#N/A,3245.120117,14455.28027
12/3/2013,0.00,25.62113866,0.1708445468,39137,44410,4367876.001,50.36590821,10787561,1594,#N/A,0,#N/A,#N/A,3242.320068,14450.05957
11/3/2013,0.00,40.38586263,0.1656074729,42498,67610,4367876.001,56.8499929,9081051,1579,#N/A,0,#N/A,#N/A,3252.870117,14447.29004
10/3/2013,0.00,40.16873434,0.1709514051,45331,71330,4367876.001,64.60075075,6980765,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
9/3/2013,0.00,36.91180993,0.1250780891,41355,47671,4367876.001,39.84122112,7501147,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
8/3/2013,0.00,31.70073088,0.1973593529,48391,64814,4367876.001,55.6880887,10227611,1581.75,#N/A,0,#N/A,#N/A,3244.370117,14397.07031
7/3/2013,0.00,33.00350064,0.1904430703,51281,62423,4367876.001,158.5014992,14236761,1579.5,#N/A,0,#N/A,#N/A,3232.090088,14329.49023
6/3/2013,0.00,35.17478358,0.1852448193,52412,66437,4367876.001,60.59100527,16500967,1574,#N/A,0,#N/A,#N/A,3222.370117,14296.24023
5/3/2013,0.00,32.56924406,0.171265831,45553,56039,4367876.001,51.15126817,11576870,1579.75,#N/A,0,#N/A,#N/A,3224.129883,14253.76953
4/3/2013,0.00,37.9974514,0.1614034326,40375,64257,4367876.001,53.43016694,7038825,1574.25,#N/A,0,#N/A,#N/A,3182.030029,14127.82031
3/3/2013,0.00,33.00350064,0.1439801768,34273,49631,4367876.001,41.44089193,3914052,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
2/3/2013,0.00,32.56924406,0.180614872,40918,60659,4367876.001,54.50251001,8701712,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
1/3/2013,0.00,34.30627041,0.1850949541,51127,65797,4367876.001,71.21074427,11051611,1582.25,#N/A,0,#N/A,#N/A,3169.73999,14089.66016
28/2/2013,0.00,31.03526411,0.1588916221,43778,60993,3651011.631,61.69368024,10035688,1588.5,#N/A,0,#N/A,#N/A,3160.189941,14054.49023
27/2/2013,0.00,36.84303283,0.1356187125,44197,62952,3651011.631,52.05842396,6959135,1604.25,#N/A,0,#N/A,#N/A,3162.26001,14075.37012
26/2/2013,0.00,28.13137975,0.1713217889,45961,62005,3651011.631,54.54951162,8510896,1590.5,#N/A,0,#N/A,#N/A,3129.649902,13900.12988
25/2/2013,0.00,35.39109065,0.1459128844,43083,65164,3651011.631,64.694706,9347856,1586.25,#N/A,0,#N/A,#N/A,3116.25,13784.16992
24/2/2013,0.00,29.7648147,0.1459277607,41919,57795,3651011.631,46.36386186,8519389,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
23/2/2013,0.00,29.40182916,0.1632232725,41330,59386,3651011.631,49.74906996,6872446,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
22/2/2013,0.00,29.22033639,0.1576673496,43549,58920,3651011.631,56.97276299,7984119,1576.5,#N/A,0,#N/A,#N/A,3161.820068,14000.57031
21/2/2013,0.00,35.7540762,0.1328533579,42228,58996,3651011.631,47.39446,7550061,1577,#N/A,0,#N/A,#N/A,3131.48999,13880.62012
20/2/2013,0.00,31.39824966,0.1527929361,39597,57613,3651011.631,48.65658234,8693971,1588.5,#N/A,0,#N/A,#N/A,3164.409912,13927.54004
19/2/2013,0.00,30.12780025,0.1463885365,39259,55598,3651011.631,50.51556581,7052949,1607.75,#N/A,0,#N/A,#N/A,3213.590088,14035.66992
18/2/2013,0.00,29.22033639,0.1285922957,36918,46318,3651011.631,39.08462929,6498043,1610.75,#N/A,0,#N/A,#N/A,#N/A,#N/A
17/2/2013,0.00,30.28530636,0.1204056073,36500,50400,3275464.587,49.1021201,6067580,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
16/2/2013,0.00,30.77377905,0.11841666,37901,51218,3275464.587,53.91976276,4757318,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
15/2/2013,0.00,28.65706409,0.147783908,39955,57505,3275464.587,53.36447438,9301581,1612.25,#N/A,0,#N/A,#N/A,3192.030029,13981.75977
14/2/2013,0.00,26.70317335,0.1452535013,39268,53849,3275464.587,49.49477446,6911850,1646,#N/A,0,#N/A,#N/A,3198.659912,13973.38965
13/2/2013,0.00,25.56340376,0.1590122174,40152,57398,3275464.587,51.50697092,7442417,1645,#N/A,0,#N/A,#N/A,3196.879883,13982.91016
12/2/2013,0.00,23.28386457,0.1785345144,41227,58851,3275464.587,48.61700477,7061162,1647.5,#N/A,0,#N/A,#N/A,3186.48999,14018.7002
11/2/2013,0.00,25.88905221,0.1608060801,41240,58835,3275464.587,49.32792778,4426803,1652,#N/A,0,#N/A,#N/A,3192,13971.24023
10/2/2013,0.00,26.70317335,0.1483356604,45554,57363,3275464.587,43.83953143,4138412,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
9/2/2013,0.00,22.14409498,0.1585125713,39368,50847,3275464.587,41.81383069,4223315,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
8/2/2013,0.00,24.74928262,0.1839684499,46037,65928,3275464.587,53.57266767,5081101,1668.25,#N/A,0,#N/A,#N/A,3193.870117,13992.96973
7/2/2013,0.00,24.09798571,0.1662569755,44112,58215,3275464.587,45.37600821,5968552,1668,#N/A,0,#N/A,#N/A,3165.129883,13944.04981
6/2/2013,0.00,25.07493108,0.1240703038,42634,44783,3275464.587,33.47964254,6013971,1674.25,#N/A,0,#N/A,#N/A,3168.47998,13986.51953
5/2/2013,0.00,28.00576717,0.1313956061,48193,53445,3275464.587,42.90852642,5488787,1673.5,#N/A,0,#N/A,#N/A,3171.580078,13979.29981
4/2/2013,0.00,25.97383751,0.1407646428,41685,57480,2968775.332,47.3593669,3930883,1666,#N/A,0,#N/A,#N/A,3131.169922,13880.08008
3/2/2013,0.00,24.35047267,0.1494927031,41758,56212,2968775.332,72.35764756,3715417,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
2/2/2013,0.00,23.76015818,0.1549109465,45504,58834,2968775.332,54.79985834,6881550,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
1/2/2013,0.00,22.5795292,0.1584043939,47420,56756,2968775.332,49.20923656,7820485,1669,#N/A,0,#N/A,#N/A,3179.100098,14009.79004
31/1/2013,0.00,28.03993822,0.1102904721,34477,46104,2968775.332,42.31036818,7888828,1664.75,#N/A,0,#N/A,#N/A,3142.129883,13860.58008
30/1/2013,0.00,21.39890022,0.1390885518,36938,45810,2968775.332,39.13531897,5821475,1677.5,#N/A,0,#N/A,#N/A,3142.310059,13910.41992
29/1/2013,0.00,23.9077368,0.1546226784,41643,53617,2968775.332,50.78193782,7990846,1663.5,#N/A,0,#N/A,#N/A,3153.659912,13954.41992
28/1/2013,0.00,21.84163609,0.1559107432,42353,52321,2968775.332,42.66449033,3790258,1656.5,#N/A,0,#N/A,#N/A,3154.300049,13881.92969
27/1/2013,0.00,22.43195058,0.1498367598,40004,53451,2968775.332,47.75957992,2866972,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
26/1/2013,0.00,22.13679333,0.1544621913,40491,53420,2968775.332,48.09323725,4316986,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
25/1/2013,0.00,20.51342849,0.1476730786,39799,46045,2968775.332,40.13334087,5058536,1660,#N/A,0,#N/A,#N/A,3149.709961,13895.98047
24/1/2013,0.00,23.90732593,0.1510053261,39004,46607,3249549.584,42.78012497,6239889,1671,#N/A,0,#N/A,#N/A,3130.379883,13825.33008
23/1/2013,0.00,21.64582213,0.1662350697,36782,48267,3249549.584,45.66376477,5278950,1690.25,#N/A,0,#N/A,#N/A,3153.669922,13779.33008
22/1/2013,0.00,20.67660621,0.1361463442,37266,40199,3249549.584,29.87214152,4627216,1690.5,#N/A,0,#N/A,#N/A,3143.179932,13712.20996
21/1/2013,0.00,23.58425396,0.1214649187,32882,41357,3249549.584,30.62610484,3249814,1687.5,#N/A,0,#N/A,#N/A,#N/A,#N/A
20/1/2013,0.00,21.32275015,0.1328641935,34725,41636,3249549.584,33.70685415,1958761,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
19/1/2013,0.00,22.77657403,0.1673723113,38673,56455,3249549.584,63.02193154,2680653,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
18/1/2013,0.00,20.19199825,0.1834507217,44445,50896,3249549.584,39.75901296,3924977,1688.5,#N/A,0,#N/A,#N/A,3134.709961,13649.7002
17/1/2013,0.00,19.86892628,0.1675676718,42042,48021,3249549.584,36.8345206,4227299,1675,#N/A,0,#N/A,#N/A,3136,13596.01953
16/1/2013,0.00,19.86892628,0.1768917844,45312,52197,3249549.584,40.03464889,3501973,1676.25,#N/A,0,#N/A,#N/A,3117.540039,13511.23047
15/1/2013,0.00,20.51507022,0.1481143546,46112,45653,3249549.584,34.17528217,3434253,1680.5,#N/A,0,#N/A,#N/A,3110.780029,13534.88965
14/1/2013,0.00,24.87654185,0.1259615514,32734,43799,3249549.584,35.47591933,2562183,1666.5,#N/A,0,#N/A,#N/A,3117.5,13507.32031
13/1/2013,0.00,19.70739029,0.15227865,40823,46837,3249549.584,35.86482633,2395237,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
12/1/2013,0.00,19.22278234,0.1627956118,37486,46836,3249549.584,38.36175715,2481424,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
11/1/2013,0.00,19.54585431,0.1838286061,48496,54662,3249549.584,44.13601946,3036299,1657.5,#N/A,0,#N/A,#N/A,3125.629883,13488.42969
10/1/2013,0.00,23.58425396,0.1517868173,43702,51393,3249549.584,152.1727259,3270152,1675,#N/A,0,#N/A,#N/A,3121.76001,13471.21973
9/1/2013,0.00,21.64582213,0.1467479948,40935,43335,3249549.584,33.87855401,3605220,1657.75,#N/A,0,#N/A,#N/A,3105.810059,13390.50977
8/1/2013,0.00,23.26118199,0.111600048,36996,35390,3249549.584,29.80098536,3283637,1656,#N/A,0,#N/A,#N/A,3091.810059,13328.84961
7/1/2013,0.00,24.73579612,0.1049230884,39233,40860,2979636.617,34.80264212,2261261,1645.25,#N/A,0,#N/A,#N/A,3098.810059,13384.29004
6/1/2013,0.00,21.03283263,0.1001106652,33185,34519,2979636.617,37.02643176,1924972,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
5/1/2013,0.00,22.0696624,0.1057342107,41926,38931,2979636.617,30.06402764,2656630,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
4/1/2013,0.00,20.88471409,0.1505493746,37428,49926,2979636.617,42.89840546,2902299,1648,#N/A,0,#N/A,#N/A,3101.659912,13435.20996
3/1/2013,0.00,23.69896634,0.103663367,38262,41413,2979636.617,35.68268787,2127085,1679.5,#N/A,0,#N/A,#N/A,3100.570068,13391.36035
2/1/2013,0.00,23.10649218,0.1051484805,33739,38986,2979636.617,29.18198114,3201112,1693.75,#N/A,0,#N/A,#N/A,3112.26001,13412.54981
1/1/2013,0.00,24.2914405,0.07474135771,26713,28620,2979636.617,23.37476946,1602831,1657.5,#N/A,0,#N/A,#N/A,#N/A,#N/A
31/12/2012,0.00,24.88391466,0.08950513317,29019,34228,2979636.617,26.99566664,2475471,1657.5,#N/A,0,#N/A,#N/A,3019.51001,13104.13965
30/12/2012,0.00,23.69896634,0.1138022602,35482,43751,2979636.617,35.09140165,1543400,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
29/12/2012,0.00,19.84788431,0.1283184948,30563,39248,2979636.617,30.58246185,2236812,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
28/12/2012,0.00,26.06886297,0.1188629866,31561,47514,2979636.617,38.51894572,2378989,1657.5,#N/A,0,#N/A,#N/A,2960.310059,12938.11035
27/12/2012,0.00,23.84708488,0.118251688,27812,43119,2979636.617,35.43010858,2100887,1655.5,#N/A,0,#N/A,#N/A,2985.909912,13096.30957
26/12/2012,0.00,24.12470102,0.1162509521,24110,35740,3370181.799,29.20703966,1637189,1651.5,#N/A,0,#N/A,#N/A,2990.159912,13114.58984
25/12/2012,0.00,20.60651545,0.09906148523,25045,27560,3370181.799,21.56338759,1495965,1651.5,#N/A,0,#N/A,#N/A,#N/A,#N/A
24/12/2012,0.00,21.27664603,0.1334854111,29026,37099,3370181.799,30.76535974,2099686,1651.5,#N/A,0,#N/A,#N/A,3012.600098,13138.92969
23/12/2012,0.00,23.11950514,0.1177892961,32573,39228,3370181.799,32.40114679,1371188,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
22/12/2012,0.00,24.12470102,0.143384046,43693,52012,3370181.799,39.98089285,2095778,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
21/12/2012,0.00,20.27145016,0.1486202429,32608,40658,3370181.799,35.57252966,2880933,1651.5,#N/A,0,#N/A,#N/A,3021.01001,13190.83984
20/12/2012,0.00,18.09352576,0.1363627028,30200,36133,3370181.799,30.62284069,2269000,1650.5,#N/A,0,#N/A,#N/A,3050.389893,13311.71973
19/12/2012,0.00,23.95716837,0.1437869572,36002,49016,3370181.799,39.25169662,3168938,1665,#N/A,0,#N/A,#N/A,3044.360107,13251.96973
18/12/2012,0.00,21.10911339,0.1604874853,38406,46590,3370181.799,37.08634431,3316623,1694,#N/A,0,#N/A,#N/A,3054.530029,13350.95996
17/12/2012,0.00,21.10911339,0.1342200249,32044,40828,3370181.799,32.24930878,2721533,1695.75,#N/A,0,#N/A,#N/A,3010.600098,13235.38965
16/12/2012,0.00,19.26625428,0.1280053014,28933,33989,3370181.799,27.40011287,1448181,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
15/12/2012,0.00,19.76885222,0.122361167,27511,33526,3370181.799,26.426188,2527927,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
14/12/2012,0.00,17.42339518,0.169958353,33491,41397,3370181.799,32.88696018,3325538,1696.25,#N/A,0,#N/A,#N/A,2971.330078,13135.00977
13/12/2012,0.00,22.78443985,0.1316696546,33996,40260,3370181.799,42.77546793,4343095,1692.75,#N/A,0,#N/A,#N/A,2992.159912,13170.71973
12/12/2012,0.00,21.61171133,0.1213381198,30888,35322,3370181.799,27.61405036,3296555,1716.25,#N/A,0,#N/A,#N/A,3013.810059,13245.4502
11/12/2012,0.00,24.29223366,0.1104425628,28917,36341,3370181.799,30.6428106,3745276,1710,#N/A,0,#N/A,#N/A,3022.300049,13248.44043
10/12/2012,0.00,24.27477101,0.1227650911,26865,38474,3438908.96,32.60099193,2782848,1712.5,#N/A,0,#N/A,#N/A,2986.959961,13169.87988
9/12/2012,0.00,22.22338191,0.1085095772,29112,32838,3438908.96,24.43926299,1593928,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
8/12/2012,0.00,23.07812737,0.100331921,29214,31857,3438908.96,25.06019442,2271673,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
7/12/2012,0.00,21.19768736,0.1141948239,29236,32887,3438908.96,25.9703386,2952657,1701.5,#N/A,0,#N/A,#N/A,2978.040039,13155.12988
6/12/2012,0.00,24.4457201,0.1214160652,29988,37201,3438908.96,31.05820845,2997416,1694.25,#N/A,0,#N/A,#N/A,2989.27002,13074.04004
5/12/2012,0.00,20.513891,0.1289155245,32849,33176,3438908.96,26.6733515,3171569,1694,#N/A,0,#N/A,#N/A,2973.699951,13034.49023
4/12/2012,0.00,18.97534917,0.1112611444,26758,28050,3438908.96,24.16998401,2827962,1697.75,#N/A,0,#N/A,#N/A,2996.689941,12951.78027
3/12/2012,0.00,25.64236375,0.06813253403,23333,22407,3438908.96,18.85263816,2490623,1720,#N/A,0,#N/A,#N/A,3002.199951,12965.59961
2/12/2012,0.00,25.81331284,0.06212361443,21186,20555,3438908.96,15.02822634,1497889,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
1/12/2012,0.00,27.35185466,0.09976894856,29164,37722,3438908.96,29.99228087,1680606,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
30/11/2012,0.00,22.05243282,0.09583037768,27705,28363,3438908.96,21.88004872,2271445,1726,#N/A,0,#N/A,#N/A,3010.23999,13025.58008
29/11/2012,0.00,28.20660012,0.10661739,32816,39050,3438908.96,30.9318334,2367943,1725,#N/A,0,#N/A,#N/A,3012.030029,13021.82031
28/11/2012,0.00,28.89039649,0.09422834949,33542,36521,3438908.96,44.72614721,2787922,1708,#N/A,0,#N/A,#N/A,2991.780029,12985.11035
27/11/2012,0.00,25.98426193,0.08805781289,31418,29528,3438908.96,79.95789105,3021259,1746.25,#N/A,0,#N/A,#N/A,2967.790039,12878.12988
26/11/2012,0.00,27.18090557,0.1011480535,28774,34810,3438908.96,27.27039836,2239282,1750.5,#N/A,0,#N/A,#N/A,2976.780029,12967.37012
25/11/2012,0.00,23.61218753,0.1069545272,27411,34821,3368767.141,27.71888794,1392564,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
24/11/2012,0.00,27.12889631,0.08074451376,27215,29169,3368767.141,22.73202401,2114463,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
23/11/2012,0.00,24.28203682,0.1021293574,26731,31482,3368767.141,23.99715144,1608539,1734.5,#N/A,0,#N/A,#N/A,2966.850098,13009.53027
22/11/2012,0.00,24.61696146,0.100330502,32823,32931,3368767.141,23.86825165,2334865,1731,#N/A,0,#N/A,#N/A,#N/A,#N/A
21/11/2012,0.00,25.78919772,0.1201563687,34618,41245,3368767.141,32.87941782,2130171,1724,#N/A,0,#N/A,#N/A,2926.550049,12836.88965
20/11/2012,0.00,26.62650934,0.1022340007,34632,37561,3368767.141,28.15159803,2233941,1732.25,#N/A,0,#N/A,#N/A,2916.679932,12788.50977
19/11/2012,0.00,20.59786571,0.1200008935,34545,35160,3368767.141,27.02349917,3084759,1730.5,#N/A,0,#N/A,#N/A,2916.070068,12795.95996
18/11/2012,0.00,26.62650934,0.09038792616,32677,33144,3368767.141,25.4443562,2204342,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
17/11/2012,0.00,23.61218753,0.1175713776,45125,34273,3368767.141,27.92768269,2838875,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
16/11/2012,0.00,23.61218753,0.1162419894,33886,37286,3368767.141,32.35921036,4164666,1713.5,#N/A,0,#N/A,#N/A,2853.129883,12588.30957
15/11/2012,0.00,22.77487591,0.1154201381,34437,37743,3368767.141,29.56062276,2196317,1710,#N/A,0,#N/A,#N/A,2836.939941,12542.37988
14/11/2012,0.00,24.11457449,0.08614245388,27765,29221,3368767.141,22.71522209,1530370,1725.75,#N/A,0,#N/A,#N/A,2846.810059,12570.9502
13/11/2012,0.00,22.77487591,0.07989159051,23713,24841,3368767.141,18.42871936,1439249,1726.25,#N/A,0,#N/A,#N/A,2883.889893,12756.17969
12/11/2012,0.00,23.61218753,0.07641523781,26835,24652,3368767.141,18.20735207,1578039,1735.25,#N/A,0,#N/A,#N/A,2904.25,12815.08008
11/11/2012,0.00,21.68237904,0.07360032833,21483,23728,3304356.393,17.92127199,774286,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
10/11/2012,0.00,26.28167156,0.07692755461,24961,26595,3304356.393,21.42115168,1275462,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
9/11/2012,0.00,23.81776485,0.08341657704,28883,26851,3304356.393,20.56769981,2089416,1738.25,#N/A,0,#N/A,#N/A,2904.870117,12815.38965
8/11/2012,0.00,26.61019245,0.09388176011,30564,34985,3304356.393,27.51470818,2456684,1717,#N/A,0,#N/A,#N/A,2895.580078,12811.32031
7/11/2012,0.00,25.78889022,0.1045073855,34011,37442,3304356.393,29.35341825,2345008,1715.25,#N/A,0,#N/A,#N/A,2937.290039,12932.73047
6/11/2012,0.00,22.33942083,0.0925081197,28560,28059,3304356.393,22.98457161,2190698,1691,#N/A,0,#N/A,#N/A,3011.929932,13245.67969
5/11/2012,0.00,25.13184843,0.09817119673,27968,32202,3304356.393,25.83596115,1973937,1683.5,#N/A,0,#N/A,#N/A,2999.659912,13112.44043
4/11/2012,0.00,26.28167156,0.06322000027,22368,22692,3304356.393,18.07275203,1099881,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
3/11/2012,0.00,23.48924396,0.0774364138,26548,25264,3304356.393,20.58374693,1626210,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
2/11/2012,0.00,23.81776485,0.08271205507,26334,27498,3304356.393,25.18210027,2637844,1685,#N/A,0,#N/A,#N/A,2982.129883,13093.16016
1/11/2012,0.00,22.17516038,0.08598268297,23811,25458,3304356.393,22.03532797,3093891,1716.25,#N/A,0,#N/A,#N/A,3020.060059,13232.62012
31/10/2012,0.00,22.83220217,0.08968823934,26412,28602,3304356.393,23.11370123,2900334,1719,#N/A,0,#N/A,#N/A,2977.22998,13096.45996
30/10/2012,0.00,24.47480664,0.08917585155,26964,29930,3304356.393,23.28136658,3302044,1710,#N/A,0,#N/A,#N/A,#N/A,#N/A
29/10/2012,0.00,24.13069879,0.06183637547,21429,19144,3072321.732,15.0975509,1700668,1707,#N/A,0,#N/A,#N/A,#N/A,#N/A
28/10/2012,0.00,25.81068415,0.05039503447,21318,17381,3072321.732,12.84233689,1585103,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
27/10/2012,0.00,27.18521762,0.04518656248,22726,17488,3072321.732,13.76313528,2613945,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
26/10/2012,0.00,24.58887661,0.06499516742,29737,22540,3072321.732,16.80943206,2637060,1716,#N/A,0,#N/A,#N/A,2987.949951,13107.20996
25/10/2012,0.00,21.07617995,0.09553854707,27911,28126,3072321.732,18.26830049,3763329,1715.5,#N/A,0,#N/A,#N/A,2986.120117,13103.67969
24/10/2012,0.00,23.8252469,0.09812796422,33269,33568,3072321.732,22.20707536,3782770,1706.5,#N/A,0,#N/A,#N/A,2981.699951,13077.33984
23/10/2012,0.00,20.92345401,0.1307855662,33577,40115,3072321.732,24.37162899,3280241,1711,#N/A,0,#N/A,#N/A,2990.459961,13102.53027
22/10/2012,0.00,25.35250632,0.09138133152,29410,35647,3072321.732,23.10204087,2481903,1726.75,#N/A,0,#N/A,#N/A,3016.959961,13345.88965
21/10/2012,0.00,24.13069879,0.1079640328,31535,39774,3072321.732,22.27543359,2045224,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
20/10/2012,0.00,21.07617995,0.09375842412,31187,27673,3072321.732,16.59501444,3294081,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A
19/10/2012,0.00,24.28342473,0.08664596606,32236,28470,3072321.732,17.28631948,2520224,1737,#N/A,0,#N/A,#N/A,3005.620117,13343.50977
18/10/2012,0.00,23.67252096,0.08624371559,34489,28432,3072321.732,18.16174438,2691907,1743,#N/A,0,#N/A,#N/A,3072.870117,13548.94043
17/10/2012,0.00,21.53435778,0.110314633,33554,32774,3072321.732,66.89339529,2661560,1749,#N/A,0,#N/A,#N/A,3104.120117,13557
16/10/2012,0.00,23.08064641,0.1009258095,31951,33464,3054627.527,25.96467158,2729343,1746.5,#N/A,0,#N/A,#N/A,3101.169922,13551.78027
